Include	HTM_SAMPLE_LABEL_aggregated	EVENT_LABEL	EVENT_DATETIME_Start	EVENT_DATETIME_End	EVENT_LATITUDE_Start	EVENT_LONGITUDE_Start	EVENT_LATITUDE_End	EVENT_LONGITUDE_End	SAMPLE_DEPTH_Intended_min_(m)	SAMPLE_PROTOCOL_Size-Fraction_Lower-Threshold_(µm)	SAMPLE_PROTOCOL_Concatenated 	HTM_SAMPLE_PROTOCOL_Concentration_Factor	HTM_ACQUISITION_LABEL_aggregated	HTM_ACQUISITION_Sample_VolumeLoad	HTM_ACQUISITION_Sample_VolumeNormalised	HTM_ACQUISITION_Sample_WellCoordinates	HTM_ACQUISITION_Project_Label	HTM_ACQUISITION_Date	HTM_ACQUISITION_Operator	HTM_ACQUISITION_Mounting_End	HTM_ACQUISITION_Run_Label	HTM_ACQUISITION_Comment_Mounting	HTM_ACQUISITION_Comment_Run	HTM_ACQUISITION_Comment_Sample	HTM_ACQUISITION_Run_Duration	HTM_ACQUISITION_Run_Template	HTM_ACQUISITION_Run_Magnification	HTM_ACQUISITION_Run_System	HTM_ACQUISITION_Run_Protocol	HTM_ACQUISITION_Run_VoxelSize	HTM_ACQUISITION_Run_MetadataFile_URI	HTM_ACQUISITION_Run_OutputFiles_URI	HTM_ACQUISITION_Mounting_Protocol	HTM_ACQUISITION_Plate_WellDesign	HTM_ACQUISITION_Plate_WellHeight	HTM_ACQUISITION_Plate_WellWidth	HTM_ACQUISITION_Plate_WellArea	HTM_ACQUISITION_Plate_CommercialRef	HTM_ACQUISITION_Sample_ZSlices	HTM_ACQUISITION_Sample_Channels	HTM_ACQUISITION_Sample_FramesperFOV	HTM_ACQUISITION_Sample_FrameTransform	HTM_ACQUISITION_Sample_FramePIX	HTM_ACQUISITION_Sample_FovWidth	HTM_ACQUISITION_Sample_MosaicFov	HTM_ACQUISITION_Sample_MosaicDim	HTM_ACQUISITION_Sample_MosaicOverlap	HTM_ACQUISITION_Sample_MosaicArea	HTM_ACQUISITION_Sample_VolumeImaged	HTM_ACQUISITION_Sample_Channel1	HTM_ACQUISITION_Sample_Channel2	HTM_ACQUISITION_Sample_Channel3	HTM_ACQUISITION_Sample_Channel4	HTM_ACQUISITION_Sample_Channel5	HTM_ACQUISITION_Sample_Channel6	HTM_ACQUISITION_Sample_RunnningTime	HTM_ACQUISITION_CalibrationBeads1_WellCoordinates	HTM_ACQUISITION_CalibrationBeads1_Intensity	HTM_ACQUISITION_CalibrationBeads1_Color	HTM_ACQUISITION_CalibrationBeads1_Diameter	HTM_ACQUISITION_CalibrationBeads1_CommercialRef	HTM_ACQUISITION_CalibrationBeads2_WellCoordinates	HTM_ACQUISITION_CalibrationBeads2_Intensity	HTM_ACQUISITION_CalibrationBeads2_Color	HTM_ACQUISITION_CalibrationBeads2_Diameter	HTM_ACQUISITION_CalibrationBeads2_CommercialRef	HTM_ACQUISITION_CalibrationBeads3_WellCoordinates	HTM_ACQUISITION_CalibrationBeads3_Intensity	HTM_ACQUISITION_CalibrationBeads3_Color	HTM_ACQUISITION_CalibrationBeads3_Diameter	HTM_ACQUISITION_CalibrationBeads3_CommercialRef	HTM_ACQUISITION_CalibrationBeads4_WellCoordinates	HTM_ACQUISITION_CalibrationBeads4_Intensity	HTM_ACQUISITION_CalibrationBeads4_Color	HTM_ACQUISITION_CalibrationBeads4_Diameter	HTM_ACQUISITION_CalibrationBeads4_CommercialRef	HTM_ACQUISITION_CalibrationBeads5_WellCoordinates	HTM_ACQUISITION_CalibrationBeads5_Intensity	HTM_ACQUISITION_CalibrationBeads5_Color	HTM_ACQUISITION_CalibrationBeads5_Diameter	HTM_ACQUISITION_CalibrationBeads5_CommercialRef	HTM_ACQUISITION_CalibrationBeads6_WellCoordinates	HTM_ACQUISITION_CalibrationBeads6_Intensity	HTM_ACQUISITION_CalibrationBeads6_Color	HTM_ACQUISITION_CalibrationBeads6_Diameter	HTM_ACQUISITION_CalibrationBeads6_CommercialRef	HTM_ACQUISITION_CalibrationBeads7_WellCoordinates	HTM_ACQUISITION_CalibrationBeads7_Intensity	HTM_ACQUISITION_CalibrationBeads7_Color	HTM_ACQUISITION_CalibrationBeads7_Diameter	HTM_ACQUISITION_CalibrationBeads7_CommercialRef	HTM_ACQUISITION_CalibrationBeads8_WellCoordinates	HTM_ACQUISITION_CalibrationBeads8_Intensity	HTM_ACQUISITION_CalibrationBeads8_Color	HTM_ACQUISITION_CalibrationBeads8_Diameter	HTM_ACQUISITION_CalibrationBeads8_CommercialRef
N	S125--D0--R27--G100010623	TARA_20110808T2343Z_125_EVENT_NET	2011-08-08T23:43Z	2011-08-09T00:00Z	-8.9124	-142.5595	-8.9085	-142.5707	3	5	PROT_HTM_N5-20	2159.844949343	S125--D0--R27--G100010623--A130711	1.6	0.0034557519	U00V01	TARA_HCS1_H5	2013-07-11T16:26:56	Sebastien Colin	15:10	TARA_HCS1_H5_G100010623_G100010731--2013_07_11_16_26_56	Acquistion started 6h after the mounting	Immersion water dried out at the fov X05Y14 U1V1 PUMPING problem WELL U1V2 is not available	SAMPLE B not fully available	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S125--D0--R27--G100010623	TARA_20110808T2343Z_125_EVENT_NET	2011-08-08T23:43Z	2011-08-09T00:00Z	-8.9124	-142.5595	-8.9085	-142.5707	3	5	PROT_HTM_N5-20	2159.844949343	S125--D0--R27--G100010623--A130823	2.4	0.0051836279	U00V01	TARA_HCS1_H5	2013-08-23T17:27:23	Sebastien Colin	17:30	TARA_HCS1_H5_G100010623_G100010731--2013_08_23_17_27_23	Acquistion started 2h after the mounting	V1.5 = water pumping 1350ms instead of 1250ms; water pumping is still slightly excessive	cell distribution biases (higher concentration along the wall of the well)	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S125--D0--R27--G100010623	TARA_20110808T2343Z_125_EVENT_NET	2011-08-08T23:43Z	2011-08-09T00:00Z	-8.9124	-142.5595	-8.9085	-142.5707	3	5	PROT_HTM_N5-20	2159.844949343	S125--D0--R27--G100010623--A140620	1,6	0.0034557519	U00V01	TARA_HCS1_H5	2014-06-20T00:00:00	Luca Santangeli	18:30	TARA_HCS1_H5_G100010623_G100010731--2014_06_20_00_00_00				17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
K	S125--D0--R27--G100010623	TARA_20110808T2343Z_125_EVENT_NET	2011-08-08T23:43Z	2011-08-09T00:00Z	-8.9124	-142.5595	-8.9085	-142.5707	3	5	PROT_HTM_N5-20	2159.844949343	S125--D0--R27--G100010623--A140623	1,6	0.0034557519	U01V01	TARA_HCS1_H5	2014-06-23T18:05:00	Luca Santangeli	17:30	TARA_HCS1_H5_G100010607_G100010623--2014_06_23_00_00_00	very low concentration of 0,3% red beads			17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
K	S125--D3--R27--G100010731	TARA_20110809T2257Z_125_EVENT_NET	2011-08-09T22:57Z	2011-08-09T23:44Z	-8.9058	-142.6179	-8.9026	-142.6406	140	5	PROT_HTM_N5-20	2316.9245820225	S125--D3--R27--G100010731--A130823	2.4	0.005560619	U01V01	TARA_HCS1_H5	2013-08-23T17:27:23	Sebastien Colin	17:30	TARA_HCS1_H5_G100010623_G100010731--2013_08_23_17_27_23	Acquistion started 2h after the mounting	V1.5 = water pumping 1350ms instead of 1250ms; water pumping is still slightly excessive	cell distribution biases (higher concentration along the wall of the well)	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S125--D3--R27--G100010731	TARA_20110809T2257Z_125_EVENT_NET	2011-08-09T22:57Z	2011-08-09T23:44Z	-8.9058	-142.6179	-8.9026	-142.6406	140	5	PROT_HTM_N5-20	2316.9245820225	S125--D3--R27--G100010731--A130929	2.4	0.005560619	U01V01	TARA_HCS1_H5	2013-09-29T19:14:59	Sebastien Colin	20:30	TARA_HCS1_H5_G100010241_G100010731--2013_09_29_19_14_59	Alexa staining 10 min longer, Acquistion started 1h00 after the mounting			17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S125--D3--R27--G100010731	TARA_20110809T2257Z_125_EVENT_NET	2011-08-09T22:57Z	2011-08-09T23:44Z	-8.9058	-142.6179	-8.9026	-142.6406	140	5	PROT_HTM_N5-20	2316.9245820225	S125--D3--R27--G100010731--A140620	1,4	0.0032436944	U01V01	TARA_HCS1_H5	2014-06-20T00:00:00	Luca Santangeli	18:30	TARA_HCS1_H5_G100010623_G100010731--2014_06_20_00_00_00	no more sample loaded because the tube was finished			17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
K	S127--D0--R27--G100010824	TARA_20110901T0115Z_127_EVENT_NET	2011-09-01T01:15Z	2011-09-01T01:31Z	-6.605	-152.5075	-6.6018	-152.5163	3	5	PROT_HTM_N5-20	1099.5574287564	S127--D0--R27--G100010824--A131203	2.4	0.0026389378	U00V01	TARA_HCS1_H5	2013-12-03T22:14:42	Sebastien Colin	22:15	TARA_HCS1_H5_G100010824_G100010826--2013_12_03_22_14_42	Acquistion started 1h00 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is medium	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
N	S127--D0--R27--G100010824	TARA_20110901T0115Z_127_EVENT_NET	2011-09-01T01:15Z	2011-09-01T01:31Z	-6.605	-152.5075	-6.6018	-152.5163	3	5	PROT_HTM_N5-20	1099.5574287564	S127--D0--R27--G100010824--A140618	0,8	0.0008796459	U00V01	TARA_HCS1_H5	2014-06-18T17:30:00	Luca Santangeli	14:00	TARA_HCS1_H5_G100010824_G100010826--2014_06_18_00_00_00		Z size for the sample well has been set at 10microm		17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
K	S127--D1--R27--G100010826	TARA_20110902T0126Z_127_EVENT_NET	2011-09-02T01:26Z	2011-09-02T02:05Z	-6.6382	-152.5141	-6.6367	-152.5347	100	5	PROT_HTM_N5-20	1727.8759594744	S127--D1--R27--G100010826--A131203	2.4	0.0041469023	U01V01	TARA_HCS1_H5	2013-12-03T22:14:42	Sebastien Colin	22:15	TARA_HCS1_H5_G100010824_G100010826--2013_12_03_22_14_42	Acquistion started 1h00 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is  high	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
N	S127--D1--R27--G100010826	TARA_20110902T0126Z_127_EVENT_NET	2011-09-02T01:26Z	2011-09-02T02:05Z	-6.6382	-152.5141	-6.6367	-152.5347	100	5	PROT_HTM_N5-20	1727.8759594744	S127--D1--R27--G100010826--A140618	0,8	0.0013823008	U01V01	TARA_HCS1_H5	2014-06-18T17:30:00	Luca Santangeli	14:00	TARA_HCS1_H5_G100010824_G100010826--2014_06_18_00_00_00		Z size for the sample well has been set at 10microm		17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
K	S128--D0--R27--G100010891	TARA_20110905T1638Z_128_EVENT_NET	2011-09-05T16:38Z	2011-09-05T16:56Z	0.0078	-153.6265	0.0035	-153.6348	3	5	PROT_HTM_N5-20	2415.0993524472	S128--D0--R27--G100010891--A131204	1.55	0.003743404	U00V01	TARA_HCS1_H5	2013-12-04T21:23:54	Sebastien Colin	21:30	TARA_HCS1_H5_G100010891_G100010893--2013_12_04_21_23_54	Acquistion started 0h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is medium	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S128--D1--R27--G100010893	TARA_20110905T1707Z_128_EVENT_NET	2011-09-05T17:07Z	2011-09-05T17:37Z	0.001	-153.6387	0.0055	-153.6519	40	5	PROT_HTM_N5-20	3495.0218271187	S128--D1--R27--G100010893--A131204	1.55	0.0054172838	U01V01	TARA_HCS1_H5	2013-12-04T21:23:54	Sebastien Colin	21:30	TARA_HCS1_H5_G100010891_G100010893--2013_12_04_21_23_54	Acquistion started 0h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is  high	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
